日期,用户ID,经度,纬度,车辆编号,距离,时间
2015/10/01,13677630400,116.461034,39.895143,云鸟22,14,1
2015/10/01,453630880,116.444411,39.96073,云鸟22,8666,16
2015/10/01,507631360,116.444411,39.96073,云鸟22,0,0
本车合计,,,,云鸟22,52519,62
2015/10/01,O,116.282381,39.643378,云鸟49,0,0
2015/10/01,992630780,116.474943,39.957972,云鸟49,51065,45
2015/10/01,1326630760,116.4748,39.957336,云鸟49,65,1
2015/10/01,14619631200,116.474022,39.954288,云鸟49,932,4
2015/10/01,14619631500,116.474022,39.954288,云鸟49,0,0
本车合计,,,,云鸟49,52062,50
2015/10/01,O,116.282381,39.643378,云鸟23,0,0
2015/10/01,10343631300,116.559579,39.907114,云鸟23,50156,42
2015/10/01,3793630250,116.551008,39.911143,云鸟23,4554,12
2015/10/01,30406629000,116.551008,39.911143,云鸟23,0,0
2015/10/01,44388629200,116.563429,39.924023,云鸟23,2542,4
2015/10/01,30031629000,116.575416,39.92383,云鸟23,1060,1
本车合计,,,,云鸟23,58312,59
2015/10/01,O,116.282381,39.643378,一号货车2,0,0
2015/10/01,57140630000,116.291705,39.811417,一号货车2,26310,25
2015/10/01,18415631800,116.298141,39.817207,一号货车2,1861,2
2015/10/01,11861630200,116.293933,39.82141,一号货车2,840,4
2015/10/01,54783630700,116.29123,39.837181,一号货车2,2245,5
2015/10/01,47688629000,116.287398,39.839014,一号货车2,746,3
2015/10/01,53306631900,116.277504,39.839115,一号货车2,2408,9
2015/10/01,42235629400,116.268806,39.836956,一号货车2,829,2
2015/10/01,42255629500,116.268806,39.836956,一号货车2,0,0
2015/10/01,52181629700,116.268806,39.836956,一号货车2,0,0
2015/10/01,56482629000,116.268806,39.836956,一号货车2,0,0
2015/10/01,32005631300,116.269898,39.822962,一号货车2,2011,4
本车合计,,,,一号货车2,37250,54
2015/10/01,O,116.282381,39.643378,云鸟167,0,0
2015/10/01,45563630400,116.421581,39.98249,云鸟167,48439,42
2015/10/01,48193629900,116.423836,39.98085,云鸟167,421,6
2015/10/01,56028629900,116.423836,39.98085,云鸟167,0,0
2015/10/01,46578631300,116.414505,39.989841,云鸟167,2666,10
本车合计,,,,云鸟167,51526,58
2015/10/01,O,116.282381,39.643378,云鸟40,0,0
2015/10/01,28629628900,116.686473,39.871697,云鸟40,53743,43
2015/10/01,13465630600,116.66552,39.876404,云鸟40,2387,5
2015/10/01,30755630300,116.666595,39.881382,云鸟40,591,1
2015/10/01,28876630200,116.673259,39.88649,云鸟40,1038,1
2015/10/01,12415631200,116.68,39.8866,云鸟40,684,1
2015/10/01,12796629000,116.68,39.8866,云鸟40,0,0
2015/10/01,12210630400,116.68271,39.882271,云鸟40,1202,3
2015/10/01,12210630500,116.68271,39.882271,云鸟40,0,0
2015/10/01,32871629700,116.679567,39.895405,云鸟40,1967,7
本车合计,,,,云鸟40,61612,61
2015/10/01,O,116.282381,39.643378,富路通1,0,0
2015/10/01,37558629800,116.201457,39.907532,富路通1,45557,39
2015/10/01,16285629900,116.199014,39.900457,富路通1,1053,3
2015/10/01,12711629500,116.194435,39.910641,富路通1,1530,3
2015/10/01,37630631500,116.205966,39.910256,富路通1,1141,3
本车合计,,,,富路通1,49281,48
2015/10/01,O,116.282381,39.643378,云鸟124,0,0
2015/10/01,33824631900,116.607155,40.000568,云鸟124,64842,51
2015/10/01,50681631500,116.607155,40.000568,云鸟124,0,0
2015/10/01,52274629100,116.607155,40.000568,云鸟124,0,0
本车合计,,,,云鸟124,64842,51
2015/10/01,O,116.282381,39.643378,一号货车30,0,0
2015/10/01,5351631890,116.312569,39.746914,一号货车30,16714,25
2015/10/01,5351631920,116.312569,39.746914,一号货车30,0,0
2015/10/01,5381628870,116.334819,39.764722,一号货车30,4312,14
2015/10/01,33760629300,116.325239,39.777733,一号货车30,2455,4
2015/10/01,41285629200,116.334435,39.792881,一号货车30,3146,8
2015/10/01,41292629100,116.334435,39.792881,一号货车30,0,0
2015/10/01,33085631500,116.32993,39.790949,一号货车30,961,2
2015/10/01,6530630330,116.324285,39.820598,一号货车30,4245,10
2015/10/01,13022630400,116.324285,39.820598,一号货车30,0,0
2015/10/01,51540631600,116.344696,39.80909,一号货车30,3040,9
2015/10/01,51060630300,116.332174,39.799637,一号货车30,1559,6
2015/10/01,38172630500,116.340486,39.800538,一号货车30,1262,3
2015/10/01,38172631100,116.340486,39.800538,一号货车30,0,0
2015/10/01,50439631700,116.338387,39.791965,一号货车30,1383,6
2015/10/01,56981631800,116.342462,39.790963,一号货车30,768,1
2015/10/01,55746629800,116.360016,39.792923,一号货车30,2344,6
本车合计,,,,一号货车30,42189,94
2015/10/01,O,116.282381,39.643378,云鸟168,0,0
2015/10/01,26917630900,116.404465,39.899235,云鸟168,37224,37
2015/10/01,29259630300,116.404465,39.899235,云鸟168,0,0
2015/10/01,52777630300,116.39431,39.896702,云鸟168,1249,4
2015/10/01,55734630800,116.398788,39.896149,云鸟168,515,1
2015/10/01,28213630500,116.394516,39.895329,云鸟168,440,1
2015/10/01,28213630800,116.394516,39.895329,云鸟168,0,0
2015/10/01,10358631700,116.394753,39.893444,云鸟168,210,1
2015/10/01,10011628900,116.394653,39.891979,云鸟168,160,1
本车合计,,,,云鸟168,39798,45
2015/10/01,O,116.282381,39.643378,云鸟157,0,0
2015/10/01,49288631100,116.123001,39.931801,云鸟157,51115,37
2015/10/01,25397631000,116.114799,39.938881,云鸟157,1395,3
2015/10/01,25478630800,116.114799,39.938881,云鸟157,0,0
2015/10/01,50578631700,116.113472,39.935486,云鸟157,1097,4
2015/10/01,26794629300,116.109833,39.934235,云鸟157,660,6
2015/10/01,42133629600,116.087398,39.930269,云鸟157,2761,7
2015/10/01,26755631000,116.108276,39.9352,云鸟157,2243,3
2015/10/01,27951629800,116.11019,39.931546,云鸟157,433,6
2015/10/01,26523629700,116.110388,39.930918,云鸟157,75,1
2015/10/01,32461630800,116.106865,39.90726,云鸟157,3625,4
2015/10/01,32541630800,116.106865,39.90726,云鸟157,0,0
2015/10/01,33178629100,116.106865,39.90726,云鸟157,0,0
2015/10/01,35432629900,116.106865,39.90726,云鸟157,0,0
2015/10/01,49775630900,116.119539,39.895493,云鸟157,3509,4
本车合计,,,,云鸟157,66913,75
2015/10/01,O,116.282381,39.643378,云鸟165,0,0
2015/10/01,42516629600,116.359034,39.897561,云鸟165,33460,28
2015/10/01,24732631900,116.353476,39.91571,云鸟165,2857,10
本车合计,,,,云鸟165,36317,38
2015/10/01,O,116.282381,39.643378,云鸟145,0,0
2015/10/01,13213630700,116.360077,39.901314,云鸟145,34528,32
2015/10/01,18231631000,116.368214,39.903912,云鸟145,1006,5
2015/10/01,53848629800,116.361133,39.912628,云鸟145,1932,3
2015/10/01,14971630100,116.37069,39.915063,云鸟145,1147,4
2015/10/01,48170630900,116.372231,39.915401,云鸟145,132,1
2015/10/01,26812629000,116.374924,39.916767,云鸟145,401,5
2015/10/01,25671631700,116.373474,39.918446,云鸟145,341,3
2015/10/01,28964628900,116.375679,39.91869,云鸟145,298,4
2015/10/01,46627630600,116.37357,39.921475,云鸟145,497,4
2015/10/01,46723629000,116.373321,39.92248,云鸟145,111,1
本车合计,,,,云鸟145,40393,62
2015/10/01,O,116.282381,39.643378,云鸟46,0,0
2015/10/01,36740630000,116.43671,39.936481,云鸟46,46072,38
2015/10/01,10904630000,116.439006,39.944198,云鸟46,1277,2
2015/10/01,49122629400,116.43898,39.937773,云鸟46,740,1
2015/10/01,31282631200,116.444366,39.939831,云鸟46,969,1
2015/10/01,17928628900,116.444565,39.944038,云鸟46,467,1
本车合计,,,,云鸟46,49525,43
2015/10/01,O,116.282381,39.643378,云鸟142,0,0
2015/10/01,22510631200,116.32669,40.123524,云鸟142,64569,52
2015/10/01,22532631400,116.32669,40.123524,云鸟142,0,0
2015/10/01,22532631500,116.32669,40.123524,云鸟142,0,0
2015/10/01,35426631100,116.32669,40.123524,云鸟142,0,0
2015/10/01,22624629600,116.32669,40.123524,云鸟142,0,0
2015/10/01,22334631400,116.32685,40.123684,云鸟142,27,1
2015/10/01,32895628900,116.29951,40.146927,云鸟142,6865,16
2015/10/01,32891631800,116.29951,40.146927,云鸟142,0,0
2015/10/01,26887631100,116.29951,40.146927,云鸟142,0,0
2015/10/01,23754630200,116.29951,40.146927,云鸟142,0,0
2015/10/01,24944631100,116.299582,40.146894,云鸟142,5,1
2015/10/01,40933631800,116.303001,40.152802,云鸟142,1465,4
本车合计,,,,云鸟142,72931,74
2015/10/01,O,116.282381,39.643378,云鸟163,0,0
2015/10/01,17654631300,116.377745,39.910265,云鸟163,36193,34
2015/10/01,17654631700,116.377745,39.910265,云鸟163,0,0
2015/10/01,55661629100,116.378021,39.909554,云鸟163,79,1
2015/10/01,16157630700,116.378121,39.90962,云鸟163,7,1
2015/10/01,16106630900,116.37786,39.909653,云鸟163,2,1
2015/10/01,16157631300,116.37786,39.909653,云鸟163,0,0
2015/10/01,16157631800,116.37786,39.909653,云鸟163,0,0
2015/10/01,17446630500,116.37786,39.909653,云鸟163,0,0
2015/10/01,45814629600,116.37797,39.909784,云鸟163,14,1
2015/10/01,29915631700,116.375923,39.9105,云鸟163,275,1
2015/10/01,9184629780,116.375954,39.910675,云鸟163,114,1
2015/10/01,9184630680,116.375954,39.910675,云鸟163,0,0
2015/10/01,47859630600,116.375954,39.910675,云鸟163,0,0
2015/10/01,47192631100,116.372993,39.911633,云鸟163,1117,1
本车合计,,,,云鸟163,37801,41
2015/10/01,O,116.282381,39.643378,云鸟80,0,0
2015/10/01,34305631100,116.41362,39.958782,云鸟80,44293,38
2015/10/01,9916630060,116.41465,39.962166,云鸟80,437,2
2015/10/01,1988631760,116.417142,39.962167,云鸟80,212,1
2015/10/01,1988631780,116.417142,39.962167,云鸟80,0,0
2015/10/01,24894629500,116.416519,39.957489,云鸟80,906,3
2015/10/01,25029628900,116.42093,39.957579,云鸟80,797,12
2015/10/01,25043629300,116.420937,39.957581,云鸟80,1,1
2015/10/01,10283630500,116.425176,39.960105,云鸟80,661,1
2015/10/01,51966631000,116.421811,39.954664,云鸟80,1496,5
2015/10/01,51920628900,116.421811,39.954664,云鸟80,0,0
2015/10/01,51966630500,116.421811,39.954664,云鸟80,0,0
2015/10/01,51920629200,116.421811,39.954664,云鸟80,0,0
本车合计,,,,云鸟80,48803,63
2015/10/01,O,116.282381,39.643378,司东峰,0,0
2015/10/01,36220629400,116.477051,39.883003,司东峰,40611,35
2015/10/01,24570631700,116.476998,39.892221,司东峰,2195,4
2015/10/01,43197631400,116.488034,39.891736,司东峰,1672,4
本车合计,,,,司东峰,44478,43
2015/10/01,O,116.282381,39.643378,云鸟159,0,0
2015/10/01,30202629600,116.250546,40.117906,云鸟159,64061,54
2015/10/01,31127631000,116.250546,40.117906,云鸟159,0,0
2015/10/01,31102631500,116.253339,40.119494,云鸟159,321,2
2015/10/01,53389629700,116.221512,40.116295,云鸟159,3202,7
2015/10/01,30202629700,116.207047,40.123817,云鸟159,2189,5
本车合计,,,,云鸟159,69773,68
2015/10/01,O,116.282381,39.643378,云鸟4,0,0
2015/10/01,2333629610,116.360733,39.938313,云鸟4,37754,31
2015/10/01,3036631690,116.36333,39.93829,云鸟4,220,1
2015/10/01,3036631800,116.36333,39.93829,云鸟4,0,0
2015/10/01,8365631620,116.36333,39.93829,云鸟4,0,0
2015/10/01,9880629620,116.353088,39.934994,云鸟4,2016,3
2015/10/01,42237630300,116.353475,39.935699,云鸟4,72,1
2015/10/01,8787629620,116.355713,39.940731,云鸟4,1543,3
2015/10/01,8792631740,116.355713,39.940731,云鸟4,0,0
2015/10/01,2661631740,116.371712,39.948524,云鸟4,1732,2
本车合计,,,,云鸟4,43337,41
2015/10/01,O,116.282381,39.643378,云鸟5,0,0
2015/10/01,2301631290,116.30834,39.923688,云鸟5,38444,33
2015/10/01,2301631870,116.30834,39.923688,云鸟5,0,0
2015/10/01,2225629570,116.309677,39.922386,云鸟5,233,1
2015/10/01,2139630500,116.310135,39.924084,云鸟5,1891,2
2015/10/01,2800628980,116.310135,39.924084,云鸟5,0,0
2015/10/01,13298631700,116.310135,39.924084,云鸟5,0,0
2015/10/01,9495628880,116.281628,39.922272,云鸟5,2615,7
2015/10/01,30326629100,116.28453,39.923429,云鸟5,506,4
2015/10/01,2097631450,116.290543,39.922588,云鸟5,781,2
2015/10/01,46197631600,116.299905,39.919315,云鸟5,1761,5
本车合计,,,,云鸟5,46231,54
2015/10/01,O,116.282381,39.643378,云鸟166,0,0
2015/10/01,20027631600,116.350291,39.919891,云鸟166,35879,33
2015/10/01,36246630900,116.343753,39.923174,云鸟166,1650,5
2015/10/01,2475629100,116.354347,39.922789,云鸟166,1218,1
本车合计,,,,云鸟166,38747,39
2015/10/01,O,116.282381,39.643378,一号货车36,0,0
2015/10/01,16546631800,116.366192,39.85423,一号货车36,28832,24
2015/10/01,50240630600,116.366522,39.855047,一号货车36,140,1
2015/10/01,12949631400,116.383137,39.861064,一号货车36,3171,7
2015/10/01,50402630800,116.383137,39.861064,一号货车36,0,0
本车合计,,,,一号货车36,32143,32
2015/10/01,O,116.282381,39.643378,玉君物流3,0,0
2015/10/01,44103629900,115.96656,39.75848,玉君物流3,37386,45
2015/10/01,36599629900,116.021249,39.705081,玉君物流3,10479,16
2015/10/01,28987630100,115.984634,39.700409,玉君物流3,4593,8
2015/10/01,26681631500,115.984131,39.699844,玉君物流3,62,1
2015/10/01,31133629000,115.984085,39.697231,玉君物流3,289,1
2015/10/01,43387629700,115.987823,39.693417,玉君物流3,1305,2
2015/10/01,43387631000,115.987823,39.693417,玉君物流3,0,0
2015/10/01,27444629900,115.992653,39.693558,玉君物流3,843,1
2015/10/01,27444631000,115.992653,39.693558,玉君物流3,0,0
2015/10/01,28799630000,115.986,39.694302,玉君物流3,933,2
2015/10/01,27351630300,115.984001,39.683384,玉君物流3,1414,2
2015/10/01,35090630000,115.979194,39.665574,玉君物流3,2194,3
2015/10/01,49278631300,115.93893,39.643305,玉君物流3,6742,8
2015/10/01,36184628900,115.916031,39.66534,玉君物流3,4993,7
本车合计,,,,玉君物流3,71233,96
2015/10/01,O,116.282381,39.643378,云鸟87,0,0
2015/10/01,32509628900,116.393433,39.973194,云鸟87,43630,37
2015/10/01,32509629100,116.393433,39.973194,云鸟87,0,0
2015/10/01,14823630300,116.378329,39.987783,云鸟87,4550,8
2015/10/01,48940629300,116.379585,39.981239,云鸟87,805,1
2015/10/01,35278630700,116.379036,39.975422,云鸟87,654,1
2015/10/01,47294629200,116.375268,39.971548,云鸟87,746,1
本车合计,,,,云鸟87,50385,48
2015/10/01,O,116.282381,39.643378,一号货车22,0,0
2015/10/01,41584631800,116.48008,39.794903,一号货车22,35536,29
2015/10/01,54489630800,116.498717,39.791776,一号货车22,2265,4
2015/10/01,8900631460,116.495743,39.799944,一号货车22,1340,3
2015/10/01,8900629520,116.495743,39.799944,一号货车22,0,0
2015/10/01,5491630810,116.491508,39.800683,一号货车22,588,1
2015/10/01,5491630920,116.491508,39.800683,一号货车22,0,0
2015/10/01,7545630310,116.493788,39.805356,一号货车22,829,3
2015/10/01,14753631000,116.503517,39.810619,一号货车22,1443,4
2015/10/01,3675629850,116.50504,39.810826,一号货车22,122,1
2015/10/01,3675630900,116.50504,39.810826,一号货车22,0,0
2015/10/01,3889630420,116.50504,39.810826,一号货车22,0,0
2015/10/01,6365630550,116.50504,39.810826,一号货车22,0,0
本车合计,,,,一号货车22,42123,45
2015/10/01,O,116.282381,39.643378,一号货车14,0,0
2015/10/01,51237630300,116.342849,39.847531,一号货车14,28319,26
2015/10/01,43167629000,116.335472,39.841488,一号货车14,1326,11
2015/10/01,33201629400,116.325684,39.846146,一号货车14,1784,5
2015/10/01,47235631400,116.328746,39.849485,一号货车14,1340,2
2015/10/01,49498630700,116.230366,39.852147,一号货车14,10671,20
本车合计,,,,一号货车14,43440,64
2015/10/01,O,116.282381,39.643378,云鸟37,0,0
2015/10/01,37588630200,116.438552,40.134065,云鸟37,69668,58
2015/10/01,24597630100,116.435236,40.135233,云鸟37,361,1
2015/10/01,26904631500,116.435236,40.135233,云鸟37,0,0
2015/10/01,49098629600,116.435236,40.135233,云鸟37,0,0
2015/10/01,41656630200,116.435236,40.135233,云鸟37,0,0
2015/10/01,26904631600,116.435236,40.135233,云鸟37,0,0
2015/10/01,36598631000,116.435236,40.135233,云鸟37,0,0
2015/10/01,28624628900,116.435236,40.135233,云鸟37,0,0
本车合计,,,,云鸟37,70029,59
2015/10/01,O,116.282381,39.643378,刘康康,0,0
2015/10/01,51002631200,116.427284,39.903717,刘康康,39799,35
2015/10/01,8766631530,116.430334,39.903933,刘康康,401,5
2015/10/01,23993629800,116.429298,39.903896,刘康康,4,1
2015/10/01,23993631200,116.429298,39.903896,刘康康,0,0
2015/10/01,24736628800,116.43273,39.903243,刘康康,474,5
2015/10/01,5427630290,116.422882,39.905636,刘康康,1375,5
2015/10/01,5427631760,116.422882,39.905636,刘康康,0,0
2015/10/01,18493630900,116.421265,39.903275,刘康康,572,2
2015/10/01,33781629900,116.420257,39.90486,刘康康,262,2
本车合计,,,,刘康康,42887,55
2015/10/01,O,116.282381,39.643378,云鸟69,0,0
2015/10/01,10947631400,116.40683,39.910625,云鸟69,39105,34
2015/10/01,11060631500,116.406448,39.911427,云鸟69,133,0
2015/10/01,11499629700,116.404036,39.915337,云鸟69,653,1
2015/10/01,28888629900,116.403046,39.911312,云鸟69,517,1
2015/10/01,12854629600,116.403046,39.911312,云鸟69,0,0
2015/10/01,14307630900,116.403351,39.91095,云鸟69,60,1
2015/10/01,12561629800,116.403053,39.910625,云鸟69,42,1
2015/10/01,9321631830,116.412941,39.910664,云鸟69,1058,5
2015/10/01,9809631110,116.412941,39.910664,云鸟69,0,0
2015/10/01,9809631180,116.412941,39.910664,云鸟69,0,0
2015/10/01,43250630600,116.413288,39.910694,云鸟69,28,1
2015/10/01,43250630100,116.413288,39.910694,云鸟69,0,0
2015/10/01,14709630700,116.411301,39.923347,云鸟69,1632,4
本车合计,,,,云鸟69,43228,48
2015/10/01,O,116.282381,39.643378,云鸟150,0,0
2015/10/01,25806631400,116.290443,40.084499,云鸟150,60157,50
2015/10/01,42687630100,116.279913,40.129117,云鸟150,7487,14
2015/10/01,27196631000,116.259989,40.121018,云鸟150,2704,8
2015/10/01,26886629400,116.247236,40.110664,云鸟150,2443,4
本车合计,,,,云鸟150,72791,76
2015/10/01,O,116.282381,39.643378,一号货车31,0,0
2015/10/01,41507630700,116.32132,39.630146,一号货车31,6039,10
2015/10/01,46230630400,116.343494,39.729387,一号货车31,12064,11
2015/10/01,45605630400,116.343366,39.730304,一号货车31,94,1
2015/10/01,46247631500,116.343366,39.730304,一号货车31,0,0
2015/10/01,46635630000,116.343366,39.730304,一号货车31,0,0
2015/10/01,44246630100,116.343497,39.731288,一号货车31,107,1
2015/10/01,46415629200,116.343497,39.731288,一号货车31,0,0
2015/10/01,40887631600,116.338944,39.731514,一号货车31,2226,3
2015/10/01,53571630300,116.33806,39.735442,一号货车31,1027,4
本车合计,,,,一号货车31,21557,30
2015/10/01,O,116.282381,39.643378,云鸟115,0,0
2015/10/01,13821629700,116.275331,39.921082,云鸟115,40334,33
2015/10/01,37285630900,116.284981,39.931225,云鸟115,1846,4
2015/10/01,10721631600,116.285913,39.927643,云鸟115,469,1
2015/10/01,2078630010,116.301882,39.924373,云鸟115,1765,5
2015/10/01,2078630020,116.301882,39.924373,云鸟115,0,0
2015/10/01,2285630370,116.301384,39.9244,云鸟115,78,1
2015/10/01,2171628950,116.298409,39.925159,云鸟115,375,3
2015/10/01,50496631100,116.310631,39.932343,云鸟115,2271,5
本车合计,,,,云鸟115,47138,52
2015/10/01,O,116.282381,39.643378,云鸟38,0,0
2015/10/01,4792630800,116.312057,39.929039,云鸟38,38578,33
2015/10/01,9411629050,116.321608,39.924513,云鸟38,1322,4
2015/10/01,48443630000,116.314663,39.925129,云鸟38,866,3
2015/10/01,5577631910,116.319026,39.925677,云鸟38,541,8
2015/10/01,44316630600,116.314629,39.933495,云鸟38,1816,6
2015/10/01,41746629000,116.314748,39.935405,云鸟38,212,1
2015/10/01,8989630420,116.316116,39.939518,云鸟38,520,1
本车合计,,,,云鸟38,43855,56
2015/10/01,O,116.282381,39.643378,云鸟45,0,0
2015/10/01,34278631000,116.421665,39.974763,云鸟45,46371,42
2015/10/01,6319630920,116.425288,39.980374,云鸟45,1007,3
2015/10/01,1307630100,116.435657,39.986233,云鸟45,1576,9
2015/10/01,52989629300,116.435657,39.986233,云鸟45,0,0
2015/10/01,20304631000,116.431308,39.979747,云鸟45,1391,6
2015/10/01,8897630450,116.443985,39.97628,云鸟45,3093,7
2015/10/01,42670628900,116.449932,39.971757,云鸟45,1405,18
本车合计,,,,云鸟45,54843,85
2015/10/01,O,116.282381,39.643378,云鸟107,0,0
2015/10/01,35341631200,116.468179,39.877613,云鸟107,39604,35
2015/10/01,13334631400,116.473783,39.870995,云鸟107,1288,4
2015/10/01,13334631600,116.473783,39.870995,云鸟107,0,0
2015/10/01,14207631800,116.474837,39.869293,云鸟107,379,4
2015/10/01,14491630000,116.487183,39.85862,云鸟107,2580,10
本车合计,,,,云鸟107,43851,53
2015/10/01,O,116.282381,39.643378,一号货车29,0,0
2015/10/01,55369629400,116.544116,39.763056,一号货车29,30727,28
2015/10/01,54664629400,116.544116,39.763056,一号货车29,0,0
2015/10/01,48463631900,116.544116,39.763056,一号货车29,0,0
2015/10/01,20828631900,116.544116,39.763056,一号货车29,0,0
2015/10/01,17850631300,116.545609,39.759331,一号货车29,792,1
2015/10/01,54672629400,116.559798,39.755039,一号货车29,1937,7
2015/10/01,8829631820,116.553663,39.766377,一号货车29,2606,12
2015/10/01,8829631840,116.553663,39.766377,一号货车29,0,0
2015/10/01,20217631700,116.553663,39.766377,一号货车29,0,0
2015/10/01,54174629000,116.553663,39.766377,一号货车29,0,0
2015/10/01,6984630170,116.565178,39.767776,一号货车29,1801,3
2015/10/01,6984631920,116.565178,39.767776,一号货车29,0,0
2015/10/01,20715630500,116.565178,39.767776,一号货车29,0,0
2015/10/01,25020630400,116.642344,39.919029,一号货车29,21348,28
2015/10/01,56238629200,116.668949,39.899864,一号货车29,4054,5
本车合计,,,,一号货车29,63265,84
2015/10/01,O,116.282381,39.643378,云鸟139,0,0
2015/10/01,22647629400,116.418056,40.029587,云鸟139,52056,73
2015/10/01,25425631900,116.423975,40.041238,云鸟139,2235,5
2015/10/01,20772631100,116.431645,40.040163,云鸟139,1038,1
2015/10/01,45015629200,116.435812,40.038018,云鸟139,656,1
2015/10/01,45032629100,116.435812,40.038018,云鸟139,0,0
2015/10/01,48594629700,116.45817,40.017738,云鸟139,5771,14
本车合计,,,,云鸟139,61756,94
2015/10/01,O,116.282381,39.643378,云鸟152,0,0
2015/10/01,52045630700,116.309089,40.090106,云鸟152,58165,52
2015/10/01,25177629100,116.275747,40.110225,云鸟152,4614,8
2015/10/01,25198629100,116.275747,40.110225,云鸟152,0,0
2015/10/01,29170629800,116.275747,40.110225,云鸟152,0,0
2015/10/01,30283631800,116.275747,40.110225,云鸟152,0,0
2015/10/01,32850631200,116.286886,40.10494,云鸟152,1614,2
本车合计,,,,云鸟152,64393,62
2015/10/01,O,116.282381,39.643378,王宝,0,0
2015/10/01,50902629200,116.280395,39.772102,王宝,16114,19
2015/10/01,56876631400,116.28688,39.779404,王宝,1595,6
2015/10/01,31286631600,116.280201,39.77913,王宝,1234,6
2015/10/01,41928629000,116.280201,39.77913,王宝,0,0
2015/10/01,41928629900,116.280201,39.77913,王宝,0,0
2015/10/01,41968630900,116.280201,39.77913,王宝,0,0
2015/10/01,45036629000,116.280744,39.787319,王宝,1430,3
2015/10/01,52028630000,116.29487,39.778795,王宝,1826,3
2015/10/01,56736629000,116.328003,39.79903,王宝,3750,8
本车合计,,,,王宝,25949,45
2015/10/01,O,116.282381,39.643378,云鸟53,0,0
2015/10/01,603630360,116.466734,40.009668,云鸟53,60578,69
2015/10/01,34913630600,116.466537,40.010395,云鸟53,81,1
2015/10/01,8179630490,116.467162,40.011149,云鸟53,216,2
本车合计,,,,云鸟53,60875,72
2015/10/01,O,116.282381,39.643378,云鸟39,0,0
2015/10/01,50543628900,116.409952,39.894835,云鸟39,36930,32
2015/10/01,34648628900,116.417999,39.897499,云鸟39,1484,4
2015/10/01,16862631800,116.417618,39.898205,云鸟39,179,1
2015/10/01,49308630900,116.419019,39.896013,云鸟39,1177,1
2015/10/01,3883630770,116.41926,39.896359,云鸟39,37,1
2015/10/01,2867631430,116.427187,39.898507,云鸟39,1117,5
2015/10/01,3363630850,116.425794,39.89733,云鸟39,261,1
2015/10/01,3363631100,116.425794,39.89733,云鸟39,0,0
本车合计,,,,云鸟39,41185,45
2015/10/01,O,116.282381,39.643378,卢元乐,0,0
2015/10/01,34636631400,116.534309,39.961479,卢元乐,55776,44
2015/10/01,27991630600,116.534477,39.962257,卢元乐,141,1
2015/10/01,57131630100,116.534225,39.964195,卢元乐,1312,4
2015/10/01,41116629000,116.545291,39.969255,卢元乐,1773,3
2015/10/01,25549631500,116.55241,39.967086,卢元乐,1316,5
2015/10/01,34372630000,116.552002,39.9589,卢元乐,1438,9
2015/10/01,27034630600,116.563496,39.958371,卢元乐,2110,9
2015/10/01,27185629400,116.553777,39.975823,卢元乐,2839,10
2015/10/01,42636630600,116.553053,39.984856,卢元乐,1340,4
本车合计,,,,卢元乐,68045,89
2015/10/01,O,116.282381,39.643378,云鸟55,0,0
2015/10/01,54519631100,116.464347,39.997596,云鸟55,51295,44
2015/10/01,4347630380,116.463181,39.999172,云鸟55,371,1
2015/10/01,429629740,116.46332,40.000323,云鸟55,299,1
2015/10/01,720629080,116.463389,40.000432,云鸟55,25,1
2015/10/01,720630340,116.463389,40.000432,云鸟55,0,0
2015/10/01,1792631280,116.463234,40.000687,云鸟55,27,1
2015/10/01,428629660,116.462189,39.999756,云鸟55,170,1
2015/10/01,54695630000,116.466583,40.001987,云鸟55,1472,5
2015/10/01,41241629800,116.463951,40.001423,云鸟55,264,2
2015/10/01,325630430,116.465423,40.000244,云鸟55,405,2
2015/10/01,35583630400,116.465423,40.000244,云鸟55,0,0
本车合计,,,,云鸟55,54328,58
2015/10/01,O,116.282381,39.643378,云鸟59,0,0
2015/10/01,47341630000,116.273555,39.880363,云鸟59,36431,31
2015/10/01,15227631600,116.267627,39.879261,云鸟59,1136,2
2015/10/01,36371629000,116.26225,39.880511,云鸟59,667,1
2015/10/01,34925631200,116.260201,39.880421,云鸟59,170,1
2015/10/01,43805631700,116.260201,39.880421,云鸟59,0,0
2015/10/01,43805630700,116.260201,39.880421,云鸟59,0,0
2015/10/01,35778631400,116.247569,39.866259,云鸟59,2764,10
2015/10/01,35778631700,116.247569,39.866259,云鸟59,0,0
2015/10/01,35802630100,116.247569,39.866259,云鸟59,0,0
2015/10/01,37198631100,116.247569,39.866259,云鸟59,0,0
本车合计,,,,云鸟59,41168,45
2015/10/01,O,116.282381,39.643378,云鸟105,0,0
2015/10/01,19228629600,116.321764,39.906747,云鸟105,36147,30
2015/10/01,19250630000,116.283873,39.907752,云鸟105,3363,9
2015/10/01,37329630800,116.256816,39.907256,云鸟105,2946,8
2015/10/01,19361631700,116.260195,39.905519,云鸟105,1641,8
2015/10/01,13712630900,116.263586,39.900328,云鸟105,1051,6
2015/10/01,13978630800,116.251808,39.899632,云鸟105,1197,4
2015/10/01,57711629500,116.251808,39.899632,云鸟105,0,0
2015/10/01,57711629600,116.251808,39.899632,云鸟105,0,0
2015/10/01,35577628900,116.250145,39.898814,云鸟105,626,4
2015/10/01,42573631700,116.25,39.898899,云鸟105,1,1
2015/10/01,55709630900,116.256935,39.889183,云鸟105,2640,6
